"Country","Site","Season","Date","Time","Time_per","age","sex","sun_shade","tair","tglobe","wind_sp","rh","mrt","clo","met_rate","heat","reas.there","loc_inha","nationality_group"
"Germany","Kassel",4,2002-05-16 22:00:00,14,2,4,2,1,25.87,29.57,1.17,51.57,44.19,0.3,58,1,NA,0,"European"
"Germany","Kassel",4,2002-05-16 22:00:00,14,2,3,2,1,25.87,29.57,1.17,51.57,44.19,0.3,58,0,"Waiting for someone",0,"European"
"Germany","Kassel",4,2002-05-16 22:00:00,14,2,4,1,1,26.81,29.61,0.85,49.55,38.98,0.5,93,1,"Waiting for someone",0,"European"
"Germany","Kassel",4,2002-05-16 22:00:00,14,2,6,1,0,26.83,29.89,1.01,49.29,41.11,1,58,0,NA,1,"European"
"Germany","Kassel",4,2002-05-16 22:00:00,14,2,4,1,0,25.62,28.14,1.31,50.84,39.14,0.5,58,1,NA,0,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,12,2,4,2,1,20.88,22.2,1.45,63.11,28.84,0.6,58,0,NA,1,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,12,2,2,2,1,21.26,23.37,1.31,62.08,33.09,0.5,93,0,NA,1,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,12,2,6,1,1,21.47,23.39,0.95,61.35,30.77,0.5,58,0,NA,0,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,12,2,7,2,1,21.58,23.6,1.05,60.6,31.79,0.75,93,0,NA,1,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,12,2,4,2,1,21.68,23.71,1.45,59.81,33.6,0.5,58,1,NA,1,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,12,2,5,1,1,22.11,24.69,1.73,59.07,38.28,1,93,0,NA,0,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,14,3,6,2,1,22.12,23.75,1.13,56.08,30.69,0.6,58,0,NA,0,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,14,3,4,1,1,22.38,23.81,1.14,56.07,29.95,0.75,110,1,"Pleasure",1,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,14,3,6,1,1,22.51,23.76,1.14,55.29,29.15,0.6,58,0,NA,0,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,14,3,2,2,0,22.75,24.7,0.53,55.35,29.97,0.5,58,0,NA,0,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,14,3,2,2,1,23.11,24.93,1.58,54.6,34.19,0.5,93,1,NA,1,"European"
"Germany","Kassel",4,2002-05-20 22:00:00,14,3,6,2,1,23.29,25.58,0.75,54.62,33.05,0.7,93,0,NA,0,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,10,1,4,1,1,23.43,27.05,1.11,61.4,41.28,0.6,58,2,NA,1,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,10,1,4,2,1,23.81,27.56,1.25,60.68,43.2,0.6,93,0,"Pleasure",1,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,10,1,3,2,1,23.99,27.82,1.01,59.86,41.95,0.75,58,1,NA,1,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,10,1,5,1,0,23.66,26.32,0.48,59.89,32.94,0.5,58,1,NA,0,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,12,2,5,2,1,24.88,26.17,1.51,57.11,32.57,1,52.2,0,NA,1,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,12,2,4,2,1,25.28,27.4,0.92,56.84,35.07,0.75,58,1,NA,1,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,12,2,4,1,1,25.65,27.53,0.63,55.84,33,0.5,52.2,1,NA,0,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,12,2,3,2,1,25.96,27.72,0.71,55.4,33.21,0.5,58,0,NA,1,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,12,2,7,2,0,26.31,28.31,0.98,54.63,35.76,0.5,60.9,1,"Pleasure",1,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,12,2,3,1,1,26.95,29.71,0.9,53.07,39.25,0.6,58,1,NA,1,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,12,2,3,1,1,27.14,29.73,1.05,52.37,39.54,0.5,58,2,NA,1,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,12,2,5,1,0,26.93,29.3,0.49,52.52,35.12,0.75,52.2,0,NA,0,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,12,2,2,NA,1,26.87,28.85,2.07,52.37,40.13,0.5,93,1,NA,0,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,12,2,4,2,0,26.64,28.55,0.72,53.41,34.5,0.8,58,1,NA,0,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,14,3,4,2,1,27.69,29.65,1.55,48.72,39.05,0.5,52.2,1,NA,1,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,14,3,3,1,1,28.87,31.05,1.08,47.81,39.4,1,58,2,NA,0,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,14,3,4,1,1,28.76,31.22,0.55,47.06,37.55,0.3,58,1,NA,0,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,14,3,5,1,0,28.66,31.36,0.42,47.04,37.28,0.3,58,0,NA,0,"European"
"Germany","Kassel",4,2002-05-21 22:00:00,14,3,5,1,1,28.8,30.89,1.01,47.05,38.61,0.7,93,1,NA,0,"European"
"Spain","Seville",4,2023-04-18,14,2,5,2,0,32.6,34,1.3,20,39.2951745814144,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,14,2,5,2,1,33.7,40.8,0.67,25.9,56.8609936097853,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,14,2,5,2,1,33,38.6,0.4,20,48.3783353663799,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,14,2,5,2,1,32.8,38.2,0.16,19.9,43.7733832262725,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,15,3,7,2,1,31.6,34.9,1.31,20.7,46.9309567453786,0.4,116,2,"Work",1,"European"
"Spain","Seville",4,2023-04-18,15,3,5,2,0,31.6,34.7,0.95,21.8,44.1551711931117,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,15,3,5,2,1,32.6,34,0.24,22.1,35.9530735928667,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,15,3,5,2,1,30.9,35.7,0.15,19.7,40.5976272845821,0.4,116,2,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,16,3,8,1,0,31,32,0.19,21.6,33.240864331643,0.4,116,1,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,16,3,7,1,0,31,32.5,1.7,20.2,39.2151483221475,0.4,58,1,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,16,3,5,2,1,29.6,33.5,0.5,20.3,41.7359120564486,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,16,3,5,2,0,30.1,37.9,0.12,20.1,44.6551364640565,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,17,3,7,1,0,30.2,34.6,1.15,22.3,49.2878011709749,0.4,58,2,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,17,3,5,2,1,32.1,33.7,0.46,20.7,36.9861012648636,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,17,3,5,1,0,32.5,35.4,1.7,19.8,47.6879292189429,0.4,116,1,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,17,3,5,2,0,31.8,36.5,1.09,20.1,51.4056495138631,0.4,58,2,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,18,4,6,1,0,31.5,32.7,0.65,21.4,35.765748222859,0.4,58,1,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,18,4,5,2,0,30.7,34.8,1.16,20,48.5911165980772,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,14,2,5,2,0,32.6,34,1.3,20,39.2951745814144,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,14,2,5,2,1,33.7,40.8,0.67,25.9,56.8609936097853,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,14,2,5,2,1,33,38.6,0.4,20,48.3783353663799,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,14,2,5,2,1,32.8,38.2,0.16,19.9,43.7733832262725,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,15,3,5,2,1,31.6,34.9,1.31,20.7,46.9309567453786,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,15,3,5,2,0,31.6,34.7,0.95,21.8,44.1551711931117,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,15,3,5,2,1,32.6,34,0.24,22.1,35.9530735928667,0.4,116,2,"Waiting for someone",1,"European"
"Spain","Seville",4,2023-04-18,15,3,5,1,1,30.9,35.7,0.15,19.7,40.5976272845821,0.4,116,2,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,16,3,6,2,0,31,32,0.19,21.6,33.240864331643,0.4,116,1,"Pleasure",1,"South American"
"Spain","Seville",4,2023-04-18,16,3,6,2,0,31,32.5,1.7,20.2,39.2151483221475,0.4,58,1,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,16,3,5,2,1,29.6,33.5,0.5,20.3,41.7359120564486,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,16,3,5,2,0,30.1,37.9,0.12,20.1,44.6551364640565,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,17,3,6,1,0,30.2,34.6,1.15,22.3,49.2878011709749,0.4,116,2,"Work",1,"European"
"Spain","Seville",4,2023-04-18,17,3,5,2,1,32.1,33.7,0.46,20.7,36.9861012648636,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,17,3,5,2,0,32.5,35.4,1.7,19.8,47.6879292189429,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,17,3,7,1,0,31.8,36.5,1.09,20.1,51.4056495138631,0.4,58,1,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,18,4,6,1,0,31.5,32.7,0.65,21.4,35.765748222859,0.4,58,1,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,18,4,5,2,0,30.7,34.8,1.16,20,48.5911165980772,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,19,4,5,2,0,27.5,26.9,0.4,33.6,25.6607131759707,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,19,4,6,1,1,27.1,26,0.6,34.1,23.0506794688646,0.3,464,2,"Sports",1,"European"
"Spain","Seville",4,2023-04-18,19,4,5,2,1,27.2,26.1,0.65,34,23.0064577740162,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,19,4,5,2,1,27.6,26.5,2.8,32.6,18.931422224888,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,20,4,3,2,1,27.6,26.5,2.03,32.8,20.3023924519821,0.4,116,2,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,20,4,5,2,0,27.7,26.6,2.1,32.8,20.277466853894,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,20,4,5,2,1,28.1,27,0.19,32.8,25.5463495110702,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,20,4,6,1,0,28.3,27.3,1.74,32.2,22.2337088166919,0.4,116,2,"Pleasure",1,"South American"
"Spain","Seville",4,2023-04-18,21,5,3,1,0,28.4,27.7,1.26,32,24.8213931089218,0.3,116,2,"Sports",1,"European"
"Spain","Seville",4,2023-04-18,21,5,6,2,0,28.6,27.7,0.84,32,24.7978275970903,0.4,58,1,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,21,5,5,2,0,28.2,27.9,1.34,33.2,26.6326886724715,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,21,5,5,2,0,28.7,27.8,0.36,33.8,26.0663237019808,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,22,5,8,2,0,29,28,1.18,31.6,24.0368792322158,0.4,58,1,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,22,5,5,2,0,29.2,28.6,0.33,29.7,27.5152481439372,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,22,5,5,2,0,30.2,29,1.99,25.2,22.4748036764235,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,22,5,6,1,0,30.4,29.1,0.6,27.6,25.7138073131025,0.4,58,1,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,23,5,5,2,0,30.8,29.9,0.6,24.4,27.5866844575904,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,23,5,5,2,0,30.1,28.1,0.14,27.6,25.9156389453033,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,19,4,5,2,0,27.5,26.9,0.4,33.6,25.6607131759707,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,19,4,5,2,1,27.1,26,0.6,34.1,23.0506794688646,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,19,4,6,1,1,27.2,26.1,0.65,34,23.0064577740162,0.4,116,2,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,19,4,5,2,1,27.6,26.5,2.8,32.6,18.931422224888,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,20,4,5,2,1,27.6,26.5,2.03,32.8,20.3023924519821,0.4,116,2,"Work",1,"European"
"Spain","Seville",4,2023-04-18,20,4,5,2,0,27.7,26.6,2.1,32.8,20.277466853894,0.4,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,20,4,5,2,1,28.1,27,0.19,32.8,25.5463495110702,0.3,116,2,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,20,4,8,1,0,28.3,27.3,1.74,32.2,22.2337088166919,0.4,116,1,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,21,5,7,2,0,28.4,27.7,1.26,32,24.8213931089218,0.4,116,1,"Work",1,"European"
"Spain","Seville",4,2023-04-18,21,5,6,2,0,28.6,27.7,0.84,32,24.7978275970903,0.4,58,1,"Rest",1,"South American"
"Spain","Seville",4,2023-04-18,21,5,5,2,0,28.2,27.9,1.34,33.2,26.6326886724715,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,21,5,5,2,0,28.7,27.8,0.36,33.8,26.0663237019808,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,22,5,7,1,0,29,28,1.18,31.6,24.0368792322158,0.4,58,1,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,22,5,5,2,0,29.2,28.6,0.33,29.7,27.5152481439372,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,22,5,5,2,0,30.2,29,1.99,25.2,22.4748036764235,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,22,5,5,2,0,30.4,29.1,0.6,27.6,25.7138073131025,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,23,5,5,2,0,30.8,29.9,0.6,24.4,27.5866844575904,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,23,5,5,2,0,30.1,28.1,0.14,27.6,25.9156389453033,0.4,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,11,1,6,2,0,23.8,24.1,1.19,28.5,25.3109002418853,0.5,116,-1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,11,1,6,2,0,23.8,24.1,1.19,28.5,25.3109002418853,0.5,116,-1,"Work",0,"European"
"Spain","Seville",4,2023-04-18,21,5,7,2,0,27.4,27.2,0.21,34.2,26.9215450794982,0.5,116,0,"Pleasure",0,"European"
"Spain","Seville",4,2023-04-18,21,5,6,2,0,27.4,27.2,0.21,34.2,26.9215450794982,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,11,1,6,2,0,25,26.5,1.35,26,32.7175907577333,0.5,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,11,1,6,2,0,25,26.5,1.35,26,32.7175907577333,0.5,116,1,"Work",0,"European"
"Spain","Seville",4,2023-04-18,21,5,5,2,0,26.7,26.4,1.65,35,24.9410073157531,0.3,116,0,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,21,5,5,2,0,26.7,26.4,1.65,35,24.9410073157531,0.3,116,0,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,11,1,6,2,0,25.1,25.5,2.33,26.6,27.8686223622826,0.5,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,11,1,6,2,0,25.1,25.5,2.33,26.6,27.8686223622826,0.5,116,1,"Work",0,"European"
"Spain","Seville",4,2023-04-18,21,5,7,1,0,26.1,25.5,0.6,37.2,23.8940335065306,0.5,116,0,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,21,5,6,2,0,26.1,25.5,0.6,37.2,23.8940335065306,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,5,2,0,25.8,25.6,1.5,26.4,24.676468375906,0.5,58,0,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,21,5,6,2,0,25.5,25.3,0.45,37.7,24.851255702805,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,21,5,4,2,0,25.5,25.3,0.45,37.7,24.851255702805,0.5,80,0,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,12,2,5,1,0,25.8,25.6,1.5,26.4,24.676468375906,0.5,58,0,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,25.8,25.6,1.5,26.4,24.676468375906,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,7,1,0,27.5,29.1,0.3,24.6,31.7681629603051,0.3,116,1,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,27.5,29.1,0.3,24.6,31.7681629603051,0.5,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,22,5,6,1,0,25.3,25,0.53,38.2,24.2540838377186,0.2,58,0,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,22,5,7,1,0,25.3,25,0.53,38.2,24.2540838377186,0.2,58,0,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,22,5,7,1,0,25.3,25,0.53,38.2,24.2540838377186,0.2,58,0,"Pleasure",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,5,1,0,27.7,28.3,0.76,23.7,30.0694538447583,0.5,116,0,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,27.7,28.3,0.76,23.7,30.0694538447583,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,22,5,7,2,0,24.6,24.1,0.52,39.2,22.8565954207853,0.5,116,0,"Work",0,"European"
"Spain","Seville",4,2023-04-18,22,5,6,2,0,24.6,24.1,0.52,39.2,22.8565954207853,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,28.9,29.7,0.53,23.1,31.5733109241334,0.5,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,28.9,29.7,0.53,23.1,31.5733109241334,0.5,116,1,"Work",0,"European"
"Spain","Seville",4,2023-04-18,22,5,7,2,0,25,24.8,0.34,40.9,24.4189359101345,0.5,116,0,"Work",1,"European"
"Spain","Seville",4,2023-04-18,22,5,6,2,0,25,24.8,0.34,40.9,24.4189359101345,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,28.6,29.1,0.67,24.5,30.4591085642573,0.5,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,28.6,29.1,0.67,24.5,30.4591085642573,0.5,116,1,"Work",0,"European"
"Spain","Seville",4,2023-04-18,23,5,7,2,0,24.9,24,0.31,38.9,22.3540250754052,0.5,116,0,"Work",0,"European"
"Spain","Seville",4,2023-04-18,23,5,6,2,0,24.9,24,0.31,38.9,22.3540250754052,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,28.1,28.2,0.53,22.8,28.4396092106792,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,28.1,28.2,0.53,22.8,28.4396092106792,0.5,116,1,"Work",1,"European"
"Spain","Seville",4,2023-04-18,23,5,7,2,0,23.5,23.5,0.32,39.9,23.5,0.5,116,-1,"Work",0,"European"
"Spain","Seville",4,2023-04-18,23,5,6,2,0,23.5,23.5,0.32,39.9,23.5,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,28.4,28.5,0.58,23.1,28.752157066573,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,28.4,28.5,0.58,23.1,28.752157066573,0.5,116,0,"Work",0,"European"
"Spain","Seville",4,2023-04-18,23,5,7,2,0,24.6,23.5,0.72,38.4,20.1179749209075,0.5,116,0,"Work",0,"European"
"Spain","Seville",4,2023-04-18,23,5,6,2,0,24.6,23.5,0.72,38.4,20.1179749209075,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,27.8,28.6,0.65,23.8,30.7377181895427,0.5,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,12,2,6,2,0,27.8,28.6,0.65,23.8,30.7377181895427,0.5,116,1,"Work",0,"European"
"Spain","Seville",4,2023-04-18,23,5,7,2,0,24.7,24,1.14,38.4,21.1870142365001,0.5,116,0,"Work",0,"European"
"Spain","Seville",4,2023-04-18,23,5,6,2,0,24.7,24,1.14,38.4,21.1870142365001,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,13,2,3,1,0,27.5,28.1,1.22,25.1,30.448434043433,0.5,80,1,"Pleasure",1,"European"
"Spain","Seville",4,2023-04-18,23,5,7,2,0,24.4,24,0.14,40.6,23.5486862228647,0.5,116,1,"Work",0,"European"
"Spain","Seville",4,2023-04-18,13,2,3,2,0,27.5,28.1,1.22,25.1,30.448434043433,0.3,80,1,"Rest",1,"European"
"Spain","Seville",4,2023-04-18,23,5,6,2,0,24.4,24,0.14,40.6,23.5486862228647,0.5,116,0,"Work",1,"European"
"Spain","Seville",4,2023-04-18,13,2,6,2,0,28.6,29.4,0.74,24.3,31.6907258353851,0.5,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,13,2,6,2,0,28.6,29.4,0.74,24.3,31.6907258353851,0.5,116,1,"Work",0,"European"
"Spain","Seville",4,2023-04-18,23,5,7,2,0,24.5,24,0.22,39.2,23.2590294652023,0.5,116,0,"Work",0,"European"
"Spain","Seville",4,2023-04-18,23,5,6,2,0,24.5,24,0.22,39.2,23.2590294652023,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,13,2,6,2,0,33.7,38,1.48,20.7,54.0645136086135,0.5,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-18,13,2,6,2,0,33.7,38,1.48,20.7,54.0645136086135,0.5,116,2,"Work",1,"European"
"Spain","Seville",4,2023-04-18,23,5,7,2,0,24,23.7,1.37,39,22.35981209378,0.5,116,-1,"Work",0,"European"
"Spain","Seville",4,2023-04-18,23,5,6,2,0,24,23.7,1.37,39,22.35981209378,0.5,116,-1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,2,0,30.9,32,1.52,22.6,36.6735956174066,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,2,0,37.1,42.5,1.34,19.4,60.5546088040752,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,2,1,30.6,31.2,1.01,22.4,33.2367062348081,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,2,1,31.2,32.3,1.3,21.6,36.551462715315,0.3,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,2,0,30.9,31.2,2.99,22.4,33.1538246309943,0.3,116,1,"Sports",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,2,0,30.5,30.6,1.71,21.9,31.0719553320401,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,2,1,31.3,31.5,1.2,21.2,32.2554090194218,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,2,0,31.6,31.7,0.71,22.1,31.9757840580601,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,2,1,30.8,32.9,3.22,22.6,46.2042344294,0.3,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,2,1,29.3,30.1,1.85,25.9,34.0107514909806,0.3,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,2,0,30.8,31.7,1.75,21.9,35.8834568957694,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,2,0,32.5,33.7,1.32,21.9,38.3092222965599,0.3,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,2,0,33.9,34.6,0.42,22.7,35.9621532790509,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,2,0,31.2,32.1,1.43,21.9,35.8003749398371,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,2,0,31.4,30.6,0.51,22.6,28.7519432808211,0.3,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,1,0,30.9,32,1.52,22.6,36.6735956174066,0.3,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,1,1,37.1,42.5,1.34,19.4,60.5546088040752,0.3,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,1,0,30.6,31.2,1.01,22.4,33.2367062348081,0.3,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,1,1,31.2,32.3,1.3,21.6,36.551462715315,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,1,0,30.9,31.2,2.99,22.4,33.1538246309943,0.3,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,1,0,30.5,30.6,1.71,21.9,31.0719553320401,0.3,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,15,3,5,1,1,31.3,31.5,1.2,21.2,32.2554090194218,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,1,1,31.6,31.7,0.71,22.1,31.9757840580601,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,1,1,30.8,32.9,3.22,22.6,46.2042344294,0.3,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,1,1,29.3,30.1,1.85,25.9,34.0107514909806,0.3,116,2,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,1,0,30.8,31.7,1.75,21.9,35.8834568957694,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,1,1,32.5,33.7,1.32,21.9,38.3092222965599,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,1,0,33.9,34.6,0.42,22.7,35.9621532790509,0.3,116,0,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,1,0,31.2,32.1,1.43,21.9,35.8003749398371,0.3,116,1,"Work",1,"South American"
"Spain","Seville",4,2023-04-17,16,3,5,1,1,31.4,30.6,0.51,22.6,28.7519432808211,0.3,116,0,"Work",1,"South American"
